Region,City,district,latitude,longitude
Al Riyadh Area,Howtat Bani Tamim,Ash Shuaib Dist.,23.5124053,46.7945745
Al Riyadh Area,Howtat Bani Tamim,Ziyad Dist.,23.5063057,46.8360123
Al Riyadh Area,Howtat Bani Tamim,Al Farah Dist.,23.498085,46.8132151
Al Riyadh Area,Howtat Bani Tamim,Al Tadamun Dist.,23.492373,46.8664313
Al Riyadh Area,Howtat Bani Tamim,Al Manar Dist.,23.4800284,46.8734166
Al Riyadh Area,Howtat Bani Tamim,Al Majd  Dist.,23.4912726,46.8852301
Al Riyadh Area,Howtat Bani Tamim,Al Masiaf Dist.,23.4727771,46.8777507
Al Riyadh Area,Howtat Bani Tamim,Al Sadr Dist.,23.4774825,46.8473654
Al Riyadh Area,Howtat Bani Tamim,Al Muhammadiyah Dist.,23.5045921,46.8938227
Al Riyadh Area,Howtat Bani Tamim,As Salam Dist.,23.4975904,46.8612459
Al Riyadh Area,Howtat Bani Tamim,Al Hilah Dist.,23.4892456,46.8554219
Al Riyadh Area,Al Hulwah,Al Hilwah,23.4392426,46.7875276
Al Riyadh Area,Al Hulwah,Al Hazm Dist.,23.4514259,46.8071244
Al Riyadh Area,Layla,As Sahab Dist.,22.3081167,46.7219309
Al Riyadh Area,Layla,As Salhiyah Dist.,22.2897325,46.724885
Al Riyadh Area,Layla,Ad Dawair Dist.,22.2917441,46.718691
Al Riyadh Area,Layla,Al Aziziyah Dist.,24.5256458,44.4055847
Al Riyadh Area,Layla,Al Faisaliyah Dist.,22.2898579,46.7188421
Al Riyadh Area,Layla,Al Jufaidariyah Dist.,22.2834088,46.7352508
Al Riyadh Area,Layla,Ghusaiba Dist.,22.2887333,46.7352066
Al Riyadh Area,Layla,Al Mubarraz Dist.,22.2978494,46.734871
Al Riyadh Area,Layla,As Saudia Dist.,22.276076,46.7326386
Al Riyadh Area,Layla,Al Khalidiyah Dist.,22.3264216,46.7216
Al Riyadh Area,Layla,Badai Al Hawamilah,22.2657801,46.7134525
Al Riyadh Area,Layla,King Fahd Dist.,23.536028,45.5322724
Aseer Area,Tanomah,Al Amal Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,As Salam Dist.,18.9692129,42.1560866
Aseer Area,Tanomah,Ash Shifa Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,Al Shlal Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,As Sinaiyah Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,Ad Dabab Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,Al Aziziyah Dist.,18.9542741,42.1652113
Aseer Area,Tanomah,Al Mustaqbal Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,Al Masyaf Dist.,18.9465414,42.1641769
Aseer Area,Tanomah,An Nuzhah Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,Al Naseem Dist.,18.9290182,42.1770246
Aseer Area,Tanomah,An Nahdah Dist.,18.9290182,42.1770246
Aseer Area,Billasmar,Ar Rayyan Dist.,18.7471772,42.2638859
Aseer Area,Billasmar,Ar Rabie Dist.,18.7791075,42.2519553
Aseer Area,Billasmar,As Salamah Dist.,18.7872444,42.2561843
Aseer Area,Billasmar,Al Rabwah Dist.,18.8059377,42.2592794
Aseer Area,Billasmar,Al Basatin Dist.,18.8222691,42.2645567
Aseer Area,Billasmar,As Samir Dist.,18.7662462,42.2799673
Aseer Area,Billasmar,Ar Rawdah Dist.,18.7582497,42.2804094
Aseer Area,Billasmar,Az Zaytun Dist.,18.8215207,42.2669466
Aseer Area,Billasmar,As Salam Dist.,18.7568532,42.246525
Aseer Area,Billasmar,Ash Shifa Dist.,18.7718811,42.2457617
Aseer Area,Billasmar,Al Wurud Dist.,18.7678117,42.2575063
Aseer Area,Billasmar,Al Aziziyah Dist.,18.7830357,42.245212
Aseer Area,Billasmar,Al Khalidiyah Dist.,18.7957276,42.2518188
Aseer Area,Billasmar,An Nuzhah Dist.,18.8124684,42.2533861
Aseer Area,Billasmar,As Sarawat Dist.,18.8045463,42.2449972
Aseer Area,Billasmar,Al Muntazah Dist.,18.7910276,42.2401122
Aseer Area,Sarat Abidah,Al Fahd Dist.,18.0906931,43.1274996
Aseer Area,Sarat Abidah,Ash Shifa Dist.,18.0812019,43.136258
Aseer Area,Sarat Abidah,An Nur Dist.,18.0875657,43.1411586
Aseer Area,Sarat Abidah,Industrial Area,18.0785516,43.1020082
Aseer Area,Sarat Abidah,Ar Rabwah Dist.,18.0870646,43.1358783
Aseer Area,Sarat Abidah,Ar Rawdah Dist.,18.077641,43.123654
Aseer Area,Sarat Abidah,Al Khalidiyah Dist.,18.0820086,43.141453
Najran Area,Sharorah,As Sinaiiyah Dist.,17.4927093,47.0619725
Najran Area,Sharorah,Al Fahd Dist.,17.4977468,47.1065909
Najran Area,Sharorah,Ar Rawdah Al Janubiyyah Dist.,17.5028992,47.1065744
Najran Area,Sharorah,An Nuzhah Dist.,17.4793972,47.0639714
Najran Area,Sharorah,Al Faisaliyah Dist.,17.4857236,47.1204421
Najran Area,Sharorah,As Suq Dist.,17.4861636,47.1100614
Najran Area,Sharorah,Janub Al Mustashfa Al Askari Dist.,17.476344,47.1028877
Najran Area,Sharorah,Sultanah Dist.,17.4781841,47.1160138
Najran Area,Sharorah,Al Mustashfa Al Askari Dist.,17.4787852,47.1045119
Najran Area,Sharorah,Ar Rawdah Ash Shamaliyyah Dist.,17.5074707,47.1029023
Najran Area,Sharorah,Subdivision Plan A,17.4961217,47.0920473
Najran Area,Sharorah,Subdivision Plan B,17.5016715,47.0815942
Aseer Area,Dhahran Al Janub,Al Atlal Dist.,17.6652253,43.5174213
Aseer Area,Dhahran Al Janub,Al Woroud Dist.,17.6652253,43.5174213
Aseer Area,Dhahran Al Janub,Al Balad Dist.,17.6652253,43.5174213
Aseer Area,Al Harajah,Ar Rabwah Dist.,17.9360084,43.3521141
Najran Area,Hubuna,Hubuna Dist.,17.8411031,44.0246759
Najran Area,Najran,Al Aan Dist.,17.5146845,44.1846201
Najran Area,Najran,South Shurfah Dist.,17.496454,44.361563
Najran Area,Najran,Al Ghuwayla B,17.55075,44.2710556
Najran Area,Najran,Al Qabil Dist.,17.4778556,44.1616494
Najran Area,Najran,East Rajla Dist.,17.497009,44.2225571
Najran Area,Najran,Al Shabhan Dist.,17.4826636,44.1124444
Najran Area,Najran,Sahban Dist.,17.6057714,44.3511404
Najran Area,Najran,Shiab Reer Dist.,17.4598658,44.1653358
Najran Area,Najran,As Sinaiyah Dist.,17.5842856,44.342843
Najran Area,Najran,Al Maamir Dist.,17.5656036,44.2289441
Najran Area,Najran,Zawr Al Harith Dist.,17.46874,44.0641356
Najran Area,Najran,Rayman Dist.,17.5602602,44.4060486
Najran Area,Najran,Al Khalidiyah Dist.,17.5269146,44.2087616
Najran Area,Najran,Prince Mishal Dist.,17.5533635,44.2313142
Najran Area,Najran,Airport,17.616944,44.419464
Najran Area,Najran,Al Jurbah Dist.,17.4736761,44.1460658
Najran Area,Najran,Al Husayn Dist.,17.502268,44.187636
Najran Area,Najran,Al Markab Dist.,17.5656036,44.2289441
Najran Area,Najran,Aba Al Saud Dist.,17.4884096,44.1321995
Najran Area,Najran,Nahuqah Dist.,17.4462012,44.1035635
Najran Area,Najran,Sahifat Dist.,17.5269146,44.2087616
Najran Area,Najran,Bani Salman Dist.,17.4949985,44.1234212
Najran Area,Najran,Zawr Al Ammari Dist.,17.4334587,44.0601684
Najran Area,Najran,Thasallal Dist.,17.5876483,44.5045204
Najran Area,Najran,South Of University Dist.,17.5656036,44.2289441
Najran Area,Najran,Najran University,17.5496757,44.2914782
Najran Area,Najran,Al Hadn Dist.,17.4645809,44.1135231
Najran Area,Najran,Al Mawfijah Dist.,17.4602474,44.0681597
Najran Area,Najran,Al Darah West Dist.,17.5656036,44.2289441
Najran Area,Najran,Al Khuraa Dist.,17.5656036,44.2289441
Najran Area,Najran,As Safa Dist.,17.463242,44.077575
Najran Area,Najran,Suqam Dist.,17.5656036,44.2289441
Najran Area,Najran,Aba Al Khareet Dist.,17.5581878,44.3378462
Najran Area,Najran,Fawaz Dist.,17.4706309,44.2485401
Najran Area,Najran,East Airport A,17.6298698,44.4809585
Najran Area,Najran,Al Nahdah Dist.,17.5656036,44.2289441
Najran Area,Najran,Ghuwayla D Dist.,17.55075,44.2710556
Najran Area,Najran,North Mishaliyah Dist.,17.7592414,44.4672281
Najran Area,Najran,Ghuwayla C Dist.,17.55075,44.2710556
Najran Area,Najran,Al Khadra Al Qadimah Dist.,17.5656036,44.2289441
Najran Area,Najran,West Shuabah Dist.,17.5656036,44.2289441
Najran Area,Najran,Dahdah Dist.,17.5181024,44.14797
Najran Area,Najran,Ghuwayla A Dist.,17.55075,44.2710556
Najran Area,Najran,Al Abraqeen Dist.,17.5371585,44.2991388
Najran Area,Najran,Aba Al Rashash Dist.,17.6161124,44.2271396
Najran Area,Najran,Al Uraysah Dist.,17.5656036,44.2289441
Najran Area,Najran,Salwa Dist.,17.833333,44.15
Najran Area,Najran,Zawr Wadiah Dist.,17.4475747,44.0770341
Najran Area,Najran,Nahiqah Dist.,17.4595693,44.1308506
Najran Area,Najran,West Shurfah Dist.,17.5139557,44.314193
Najran Area,Najran,East Airport C,17.6309902,44.4819403
Najran Area,Najran,East Airport D,17.5656036,44.2289441
Najran Area,Najran,East Airport B,17.6309902,44.4819403
Najran Area,Najran,Al Rimal Dist.,17.541341,44.2210064
Najran Area,Najran,North Rajla Dist.,17.4983706,44.2500412
Najran Area,Najran,Al Ukhdud Dist.,17.4679966,44.1651571
Najran Area,Najran,South Rajla Dist.,17.497009,44.2225571
Najran Area,Najran,North Shurfah Dist.,17.5139557,44.314193
Najran Area,Najran,Al Mukheem Dist.,17.5601,44.218655
Najran Area,Najran,Al Athaybah Dist.,17.5515871,44.2765216
Najran Area,Najran,Al Uraysah Dist.,17.5656036,44.2289441
Najran Area,Najran,Saaghir Dist.,17.6050333,44.2326028
Najran Area,Najran,Al Masmat Dist.,17.5477523,44.284348
Najran Area,Najran,Al Faisaliyah Dist.,17.5257886,44.1909047
Najran Area,Najran,Bir Abayn Dist.,17.5656036,44.2289441
Najran Area,Najran,Barak Dist.,17.5656036,44.2289441
Najran Area,Najran,Al Fahd Dist.,17.5687923,44.2262
Najran Area,Najran,Al Hayirah Dist.,17.5656036,44.2289441
Najran Area,Najran,Al Ruwaikibah Dist.,17.5656036,44.2289441
Najran Area,Najran,Shuab Bran Dist.,17.4882525,44.0823281
Najran Area,Najran,East Darah Dist.,17.5656036,44.2289441
Najran Area,Najran,East Shuabah Dist.,17.5656036,44.2289441
Najran Area,Najran,South Mishaliyah Dist.,17.7592414,44.4672281
Jazan Area,Sabya,Halah Maruei Bin Shamy,17.1630798,42.5704055
Jazan Area,Sabya,Al Addayah,17.1674541,42.5481116
Jazan Area,Sabya,Al Shawahiyah,17.1186463,42.6379038
Jazan Area,Sabya,Alhaqawih,17.134838,42.5321998
Jazan Area,Sabya,Abu As Sala,17.2417562,42.6107152
Jazan Area,Sabya,Al Zayni,17.0541207,42.5820832
Jazan Area,Sabya,Al Amaridah,17.0366487,42.5922802
Jazan Area,Sabya,Al Qasadah,17.0419206,42.5989538
Jazan Area,Sabya,Al Nijabah Wal Jahajih,17.0381694,42.6091623
Jazan Area,Sabya,Al Arjeen,17.0458324,42.582501
Jazan Area,Sabya,Abu Alkarsh,17.0658607,42.561275
Jazan Area,Sabya,Alsidaduh,17.1217016,42.478846
Jazan Area,Sabya,Al Rafie,17.1012389,42.6060309
Jazan Area,Sabya,Aleasiluh,17.1445848,42.5395514
Jazan Area,Sabya,Qibah,17.1845274,42.5468897
Jazan Area,Sabya,Al Hawamidah Jahish,17.2447513,42.4718594
Jazan Area,Sabya,Ar Rayyan Dist.,17.1554196,42.6752074
Jazan Area,Sabya,Al Hussaini Dist.,17.1511758,42.6840281
Jazan Area,Sabya,Al Falah Dist.,17.156716,42.6141271
Jazan Area,Sabya,Hullat Al Ahwass Dist.,17.1592253,42.6992661
Jazan Area,Sabya,Jukhairah Dist.,17.1674642,42.7213986
Jazan Area,Sabya,Al Aziziyah Dist.,17.1516665,42.6218029
Jazan Area,Sabya,An Nuzhah Dist.,17.1615663,42.6574522
Jazan Area,Sabya,Al Wahah Dist.,17.1440524,42.6196463
Jazan Area,Sabya,Al Nakhil Dist.,17.1398787,42.6416392
Jazan Area,Sabya,As Saadah Dist.,17.1470882,42.6334734
Jazan Area,Sabya,Al Majd Dist.,17.1569898,42.6498166
Jazan Area,Sabya,Al Shaeafah,17.2672345,42.4314365
Jazan Area,Sabya,Abu Al Maqrah,17.2602677,42.4542012
Jazan Area,Sabya,Al Hushaibriyah,17.1702919,42.5908556
Jazan Area,Sabya,King Fahd Dist.,17.155804,42.638721
Jazan Area,Sabya,Ar Rawdah Dist.,17.1504822,42.6289295
Jazan Area,Sabya,Al Safa Dist.,17.1535022,42.6586154
Jazan Area,Sabya,Al Fardus Dist.,17.1692935,42.6611047
Jazan Area,Sabya,An Nahdah Dist.,17.1487643,42.637992
Jazan Area,Sabya,Al Rehab Dist.,17.1675917,42.6424766
Jazan Area,Sabya,Ar Rabie Dist.,17.1547966,42.6267965
Jazan Area,Sabya,Al Faisaliyah Dist.,17.1665462,42.6304353
Jazan Area,Sabya,Al Muruj Dist.,17.1249527,42.6859294
Jazan Area,Sabya,Al Khalidiyah Dist.,17.2007397,42.6325982
Jazan Area,Sabya,Ar Rawnah,17.1313253,42.5912208
Jazan Area,Sabya,Al Gharraa,17.1023183,42.6181021
Jazan Area,Sabya,Al Arish Dist.,17.1413576,42.7226146
Jazan Area,Sabya,Butishah Dist.,17.1358321,42.7029596
Jazan Area,Sabya,Al Muutarid Dist.,17.1298427,42.6889259
Jazan Area,Sabya,Al Dhabyah Dist.,17.1168413,42.6679358
Jazan Area,Sabya,Al Bahir,17.1247922,42.6003029
Jazan Area,Sabya,Al Faqrah,17.0937619,42.5672368
Jazan Area,Sabya,Shahdah,17.2153514,42.4639476
Jazan Area,Sabya,Abdullah Al Eyafi (Al Eyafi),17.0878713,42.6093873
Jazan Area,Sabya,Halah Muhsin Al Muhasana,17.076425,42.6162083
Jazan Area,Sabya,Al Jaeawunah,17.079394,42.6034155
Jazan Area,Sabya,Al Saruriyah,17.0389752,42.6245939
Jazan Area,Sabya,Halah Al Qamiri,17.150615,42.585678
Jazan Area,Sabya,Abu Danqur,17.1129206,42.5941626
Jazan Area,Sabya,Umm Al Qahfah,17.1889645,42.5801498
Jazan Area,Sabya,Aleawajimuh,17.159985,42.4602678
Jazan Area,Sabya,Alnzlh,17.1236982,42.4814773
Jazan Area,Sabya,Albatih,17.1255749,42.485608
Jazan Area,Sabya,Alkawmuh,17.1304155,42.4993554
Jazan Area,Sabya,Al Ashah,17.2283719,42.5556245
Jazan Area,Sabya,Hanaqfah,17.1704212,42.4873951
Jazan Area,Sabya,Abu Altuyur,17.1601019,42.5004262
Jazan Area,Sabya,Eawanah,17.145543,42.5020332
Jazan Area,Sabya,Al Ardah,17.1320441,42.487186
Jazan Area,Sabya,Hulat Al Earshi,17.1425028,42.5545353
Jazan Area,Sabya,Tyhan (Hulat Tyhan),17.0963578,42.6141699
Jazan Area,Sabya,Al Dawahishah,17.1010614,42.609514
Jazan Area,Sabya,Al Batinah,17.0983692,42.6025118
Jazan Area,Sabya,Al Shamuh,17.0969731,42.5958295
Jazan Area,Sabya,Alt Arashah,17.0973728,42.5916622
Jazan Area,Sabya,Jaribuh,17.1547981,42.6268969
Jazan Area,Sabya,Alhadwaa,17.1225384,42.5391763
Jazan Area,Sabya,Hulat Abu Habibuh,17.1022616,42.5380558
Jazan Area,Sabya,Al Khawarah,17.1206065,42.6290318
Jazan Area,Sabya,Al Hajariah,17.1221713,42.6488885
Jazan Area,Sabya,Al Shawajirat Wal Jarabiyah,17.1186947,42.6447853
Jazan Area,Sabya,Al Khawajih,17.1213839,42.6406939
Jazan Area,Sabya,Al Sawalimah,17.1214233,42.6441925
Jazan Area,Sabya,Al Naeamia,17.1352063,42.6368376
Jazan Area,Sabya,Al Fiqarah,17.0937619,42.5672368
Jazan Area,Sabya,Alkhawaliduh,17.086586,42.5536159
Jazan Area,Sabya,Umm Alearsh,17.1034282,42.4995839
Jazan Area,Sabya,Alhimdih,17.114604,42.4984157
Jazan Area,Sabya,Alsanif,17.1221929,42.5032507
Jazan Area,Sabya,Wajah Alhasan,17.1402857,42.4634244
Jazan Area,Sabya,Qouz Al Jaafrah,17.139005,42.4442502
Jazan Area,Sabya,Aleabduh,17.1394686,42.507127
Jazan Area,Sabya,Hulat Iibrahim Eisaa,17.1490782,42.5126145
Jazan Area,Sabya,Al Rajie,17.1441669,42.5185201
Jazan Area,Sabya,Al Athlah,17.1700225,42.5173726
Jazan Area,Sabya,Zarabah,17.1115787,42.5385895
Jazan Area,Sabya,Al Samikh,17.1979174,42.5611819
Jazan Area,Sabya,Al Shiqafah Wal Musawafa,17.2080498,42.4807082
Jazan Area,Sabya,Al Kalabah,17.2328489,42.4677411
Jazan Area,Sabya,Al Fisalah Wal Dagharih,17.2300813,42.4551786
Jazan Area,Sabya,Al Jidiayn,17.1091812,42.572844
Jazan Area,Sabya,Shayban,17.1251798,42.5649217
Jazan Area,Sabya,Alhajarayn,17.1205774,42.5600877
Jazan Area,Sabya,Zubarah Al Jidyeen,17.1233824,42.5770475
Jazan Area,Sabya,Halah Muhamad Eisa,17.127417,42.5889363
Jazan Area,Sabya,Halah Aleaqibiu,17.1417112,42.5848769
Jazan Area,Sabya,Halah Alhawa Tyn,17.1368253,42.6039235
Jazan Area,Sabya,Halah Al Sahluli,17.1416944,42.6028629
Jazan Area,Sabya,Halah Mishary,17.1459598,42.5999807
Jazan Area,Sabya,Halah Al Hukmaa,17.1584564,42.5774354
Jazan Area,Sabya,Halah Abdullah Qabea,17.1578775,42.5730335
Jazan Area,Sabya,Halah Al Kalabih,17.1513198,42.5723656
Jazan Area,Sabya,Halah Bin Alwaan,17.1453913,42.5654489
Jazan Area,Sabya,Hulat Al Makki,17.154471,42.560187
Jazan Area,Sabya,Halah Abu Marei,17.1705903,42.571938
Jazan Area,Sabya,Halah Attieh,17.1676283,42.5780674
Jazan Area,Sabya,Al Khadraa,17.2813725,42.538702
Jazan Area,Sabya,Al Jammalah,17.182664,42.5774855
Jazan Area,Sabya,Al Daheeqi,17.1625962,42.5996126
Jazan Area,Sabya,Qaryat Al Jawabirih,17.1664938,42.6024765
Jazan Area,Sabya,Al Zaqlah,17.1918001,42.4868036
Jazan Area,Sabya,Nurah,17.1936253,42.4995566
Jazan Area,Sabya,Jameema,17.202863,42.5140354
Jazan Area,Sabya,Al Mahasih,17.2218325,42.5307614
Jazan Area,Sabya,Al Jarah Al Qadiumah,17.2133397,42.5490718
Jazan Area,Sabya,Al Ziniyah,17.2191376,42.5517976
Jazan Area,Sabya,Hulat Ali Bin Musa,17.2109603,42.5626754
Jazan Area,Sabya,Umm Al Shibaqa,17.2171175,42.5994664
Jazan Area,Sabya,Al Lakhabsia,17.2056759,42.6038677
Jazan Area,Sabya,Al Shaakhir,17.2220154,42.5899502
Jazan Area,Sabya,Al Hiwaya,17.033384,42.5897544
Jazan Area,Sabya,Al Shiarah,17.1061418,42.6288492
Jazan Area,Sabya,Al Qawaea,17.1078271,42.6229262
Jazan Area,Sabya,Alharaf,17.0992416,42.5317765
Jazan Area,Sabya,Almajdiruh,17.3319777,42.5436057
Jazan Area,Sabya,Al Sabakhah,17.0729966,42.5193086
Jazan Area,Sabya,Mansih,17.086929,42.5003685
Jazan Area,Sabya,Alzaydiuh,17.0790776,42.5463454
Jazan Area,Abu Arish,Al Andalus Dist.,16.9848794,42.8167459
Jazan Area,Abu Arish,As Sadiliyah Dist.,16.9264752,42.83036
Jazan Area,Abu Arish,Al Wurud  Dist.,16.9617866,42.8441096
Jazan Area,Abu Arish,As Sinaiyah Dist.,16.9568954,42.8552161
Jazan Area,Abu Arish,Al Quds Dist.,16.9692482,42.8442913
Jazan Area,Abu Arish,King Fahd Dist.,16.9565585,42.819811
Jazan Area,Abu Arish,An Nahdah Dist.,16.9761644,42.838962
Jazan Area,Abu Arish,As Salam Dist.,16.9692482,42.8442913
Jazan Area,Abu Arish,Ar Rabie Dist.,16.9778836,42.8284865
Jazan Area,Abu Arish,Az Zuhur Dist.,16.9847542,42.8515476
Jazan Area,Abu Arish,An Nuzhah Dist.,16.9739795,42.8473264
Jazan Area,Abu Arish,Ar Rawdah Dist.,16.9713865,42.8111713
Jazan Area,Abu Arish,Al Khalidiyah Dist.,16.9650816,42.8255565
Jazan Area,Abu Arish,Al Naseem Dist.,16.9691805,42.8240706
Jazan Area,Abu Arish,As Safa Dist.,16.9752948,42.8203719
Jazan Area,Abu Arish,Al Uqdah Dist.,17.0024972,42.8066329
Jazan Area,Abu Arish,Al Muraikhiyah Dist.,16.947005,42.7927229
Jazan Area,Abu Arish,Al Muhdaj Dist.,17.0083015,42.8541234
Jazan Area,Abu Arish,Quwaiyyah Dist.,16.9762083,42.7952758
Jazan Area,Abu Arish,Kamirah Dist.,16.9946193,42.8003214
Jazan Area,Abu Arish,Hakimat Abi Arish Dist.,17.0118703,42.8381973
Jazan Area,Abu Arish,Ash Shakah Dist.,16.933367,42.8398726
Jazan Area,Samtah,Ar Rakubah Dist.,16.6220215,42.9679816
Jazan Area,Samtah,Al Jurdiyyah Dist.,16.5819923,42.9264925
Jazan Area,Samtah,Al Jaradiyah Dist.,16.5831017,42.9136576
Jazan Area,Samtah,Samtah Dist.,16.601837,42.9353694
Jazan Area,Samtah,Al Turshiah Dist.,16.5761356,42.9496709
Jazan Area,Samtah,Majaar Dist.,16.6096898,42.9902122
Jazan Area,Samtah,Al Khadra Dist.,16.5856474,42.9626507
Jazan Area,Samtah,Al Wasit,16.542345,42.8601314
Jazan Area,Samtah,Al Zawiyah Dist.,16.601837,42.9353694
Jazan Area,Al Aridhah,Ar Rabie Dist.,17.0370265,43.0862069
Jazan Area,Al Aridhah,Ar Rawabi Dist.,17.032006,43.0802947
Jazan Area,Al Aridhah,Al Nakhil Dist.,17.0378768,43.0486309
Jazan Area,Ahad Al Masarihah,Al Ghusainiah Dist.,16.7083476,42.9444261
Jazan Area,Ahad Al Masarihah,Al Manzam Dist.,16.7083476,42.9444261
Jazan Area,Ahad Al Masarihah,Al Mutalla Dist.,16.7098898,42.951466
Jazan Area,Ahad Al Masarihah,Al Wasit Dist.,16.7125043,42.958412
Jazan Area,Ahad Al Masarihah,Al Amariyah Dist.,16.714815,42.9535165
Jazan Area,Ahad Al Masarihah,Al Qasum Dist.,16.7152801,42.9487235
Jazan Area,Ahad Al Masarihah,As Safa Dist.,16.714582,42.9581525
Jazan Area,Ahad Al Masarihah,Al Bayatirah Dist.,16.7155312,42.9698293
Jazan Area,Ahad Al Masarihah,Khalab Dist.,16.7153435,42.9809231
Jazan Area,Ahad Al Masarihah,Ar Rawdah Dist.,16.7141871,42.9441249
Jazan Area,Ahad Al Masarihah,Al Izz Dist.,16.7026656,42.9554458
Jazan Area,Ahad Al Masarihah,Al Baladiah Dist.,16.7009467,42.9522708
Jazan Area,Ahad Al Masarihah,Al Mizab  Dist.,16.7112845,42.9554597
Jazan Area,Ahad Al Masarihah,Al Hasamah Dist.,16.6827506,42.92682
Jazan Area,Ahad Al Masarihah,Industrial Area,16.7309537,42.934196
Jazan Area,Ahad Al Masarihah,Hakimiat Al Iz Dist.,16.7083476,42.9444261
Jazan Area,Ahad Al Masarihah,Hakimat Al Dagharir Dist.,16.6823,42.975845
Jazan Area,Ahad Al Masarihah,Al Dagharir Dist.,16.7083476,42.9444261
Makkah Area,King Abdullah Economic City,Raseel Dist.,22.3938859,39.1091894
Makkah Area,King Abdullah Economic City,Lagoon Preserved Area,22.3688268,39.0997938
Makkah Area,King Abdullah Economic City,King Abdullah Port Dist.,22.5306261,39.1129522
Makkah Area,King Abdullah Economic City,Bay La Sun Dist.,22.4054676,39.0802438
Makkah Area,King Abdullah Economic City,Nursun Dist.,22.4446519,39.1304683
Makkah Area,King Abdullah Economic City,Murooj Dist.,22.4475771,39.1007538
Makkah Area,King Abdullah Economic City,Murjan Dist.,22.4763853,39.0985658
Makkah Area,King Abdullah Economic City,Juman Dist.,22.4177553,39.1051525
Makkah Area,King Abdullah Economic City,Limas Dist.,22.4040035,39.1533401
Makkah Area,King Abdullah Economic City,Reetan Dist.,22.3736147,39.1451273
Makkah Area,King Abdullah Economic City,At Talal Dist.,22.4010908,39.1759084
Makkah Area,King Abdullah Economic City,Mashreq Dist.,22.3751968,39.1603752
Makkah Area,King Abdullah Economic City,Hejaz Dist.,22.4192714,39.1895885
Makkah Area,King Abdullah Economic City,Dana Dist.,22.4475777,39.1637962
Makkah Area,King Abdullah Economic City,Maysan Dist.,22.4216216,39.1529419
Makkah Area,King Abdullah Economic City,Entaj Dist.,22.5106793,39.1081834
Makkah Area,King Abdullah Economic City,Tanmiyah Dist.,22.4766227,39.1539407
Makkah Area,King Abdullah Economic City,Hareer Dist.,22.4944678,39.1041129
Makkah Area,King Abdullah Economic City,Mustaqbal Dist.,22.5151193,39.1390051
Makkah Area,King Abdullah Economic City,Ofoq Dist.,22.5471603,39.1123541
Makkah Area,King Abdullah Economic City,Ruwad Dist.,22.3405302,39.1347115
Makkah Area,King Abdullah Economic City,Talah Dist.,22.4351969,39.1030532
Makkah Area,King Abdullah Economic City,Al Wurud Dist.,22.4698943,39.1212234
Aseer Area,Tendaha,North Tandaha Dist.,18.3861228,42.8113168
Aseer Area,Tendaha,Centeral Tandaha Dist.,18.3321342,42.8508965
Aseer Area,Tendaha,South Tandaha Dist.,18.3321342,42.8508965
Aseer Area,billhamar,Al Faisaliyah Dist.,18.7925199,42.2559685
Eastern province,Juatha,Goverment Departments Dist.,28.4489989,48.4987656
Eastern province,Juatha,Al Kilabiyah Housing Dist.,25.4431785,49.6450505
Eastern province,Juatha,Al Kilabiyah,25.4503696,49.656211
Eastern province,Juatha,Juwatha Dist.,25.4503696,49.656211
Eastern province,Juatha,Al Kilabiyah Dist.,25.4503696,49.656211
Eastern province,Juatha,Al Wahah Dist.,25.4503696,49.656211
